# FINAL TIMESERIES OF TrES-2 b
# BJD_TDB,Orbital Phase,Flux,Uncertainty,Model,Airmass
2460173.7085620393, 0.00463799562221523, 0.9815138917546368, 0.007071392686766973, 0.9907768789618067, 1.0070037333714106
2460173.708666338, 0.004680211379772925, 0.9865827373381477, 0.007071424075792997, 0.9907799338308731, 1.006999257189892
2460173.708782237, 0.004727122363406722, 0.9883307893319513, 0.007071453703081275, 0.9907833649411661, 1.0069950322746288
2460173.7088982356, 0.004774073681767355, 0.9918788835401958, 0.007071484489628144, 0.9907868375833268, 1.006990642084121
2460173.7090025344, 0.00481628943932505, 0.9786086618489813, 0.007071515229943464, 0.9907899930394194, 1.0069862585244427
2460173.7091184333, 0.004863200422958847, 0.9965700678242576, 0.00707154731500032, 0.9907935363016727, 1.006981683245704
2460173.7092343317, 0.004910111218112578, 0.9874153544621184, 0.007071577313732854, 0.9907971184841301, 1.0069774055111207
2460173.7093502306, 0.004957022201746375, 0.9718366922711305, 0.007071609584536206, 0.9908007397579826, 1.006972803826201
2460173.7094545295, 0.004999237959304126, 0.9901383531463958, 0.007071641994586071, 0.9908040321110945, 1.006968182327597
2460173.709570428, 0.005046148754457858, 0.9940353556201904, 0.007071673523818604, 0.9908077280120636, 1.0069636864694806
2460173.709686327, 0.005093059738091654, 0.9868452746392034, 0.007071705238659028, 0.9908114634285036, 1.00695916418539
2460173.7097906256, 0.00513527549564935, 0.9856592103096468, 0.007071737000008724, 0.9908148588666067, 1.0069546353101275
2460173.7099065245, 0.005182186479283146, 0.9980180671546067, 0.0070717691324390505, 0.9908186697451979, 1.006950053563618
2460173.7100109234, 0.005224442760047743, 0.9921329863200489, 0.0070718002449313465, 0.9908221366807006, 1.006945617289244
2460173.710126822, 0.0052713535552014745, 0.9882098919051222, 0.007071833583208396, 0.9908260235945852, 1.0069408636875752
2460173.710242721, 0.005318264538835271, 0.9887606126241663, 0.007071864927823625, 0.9908299507617714, 1.0069363943968777
2460173.710358619, 0.005365175333989003, 0.9964739747428013, 0.007071899611080496, 0.990833918310006, 1.006931449110171
2460173.7104629185, 0.005407391280026763, 0.9833556126300442, 0.007071932439774449, 0.9908375234525625, 1.0069267682996728
2460173.710578817, 0.0054543020751805504, 0.9907754277532853, 0.007071965314989333, 0.9908415681975496, 1.0069220808996657
2460173.710683116, 0.005496518021218255, 1.0007712621205698, 0.007071998375832046, 0.9908452430777902, 1.0069173670765301
2460173.7107990147, 0.005543428816372042, 0.985802812718766, 0.007072030416712083, 0.9908493656161359, 1.0069127987220092
2460173.710914913, 0.005590339611525774, 0.9866787663171703, 0.007072064915303824, 0.9908535293446202, 1.0069078799958853
2460173.7110192124, 0.005632555557563534, 0.9838496589264155, 0.007072099321325029, 0.9908573117202227, 1.0069029745160742
2460173.711135211, 0.005679506875924167, 1.003613653165377, 0.007072132011837178, 0.99086155786348, 1.0068983136712788
2460173.7112511094, 0.005726417671077899, 0.9951526894207949, 0.007072166928253219, 0.990865842053291, 1.0068933355161975
2460173.7113554087, 0.005768633617115659, 0.9949350079937362, 0.007072199758188091, 0.9908697332698853, 1.006888654882874
2460173.711471307, 0.005815544412269391, 0.9899932428435042, 0.007072234999530724, 0.9908740971653912, 1.0068836304984354
2460173.7115872065, 0.005862455584383197, 0.9833689096356666, 0.007072268108004709, 0.9908785033115862, 1.0068789102443176
2460173.711691505, 0.005904671153460883, 1.0055384740516364, 0.0070723035815416935, 0.9908825046629594, 1.006873852853747
2460173.7118075034, 0.005951622471821516, 0.9770166380904907, 0.007072336875820628, 0.9908869953829453, 1.0068691062017852
2460173.7119118026, 0.005993838417859276, 0.9775325084011682, 0.00707237272067218, 0.9908910697449678, 1.0068639959733636
2460173.712027701, 0.006040749213013008, 0.9992917829472634, 0.007072406478990861, 0.990895638004144, 1.0068591832593157
2460173.7121435995, 0.006087660008166795, 0.9914059164357942, 0.007072442602425165, 0.9909002493846627, 1.0068540334163278
2460173.712247899, 0.0061298759542045, 0.9798125075856318, 0.007072478911531586, 0.9909044362821178, 1.0068488571565304
2460173.7123638974, 0.006176827272565133, 0.9785308094039913, 0.007072512994962019, 0.9909091342043544, 1.0068439982395554
2460173.7124797963, 0.00622373825619893, 0.9992466920261941, 0.007072549489919283, 0.9909138718055096, 1.0068387955884637
2460173.712584095, 0.006265954013756625, 0.9833099402964259, 0.0070725838519253795, 0.9909181727520081, 1.006833897055909
2460173.7126999935, 0.006312864808910412, 0.9815415775812363, 0.007072620764603756, 0.9909229939132697, 1.00682863496112
2460173.712804293, 0.0063550807549481725, 1.0000406595220037, 0.007072655544313675, 0.9909273704287925, 1.0068236769823997
2460173.712920191, 0.006401991550101904, 0.9855835188281227, 0.007072692503739523, 0.9909322759189809, 1.0068184083304372
2460173.71303609, 0.006448902533735701, 0.9898973439233036, 0.00707272751566988, 0.9909372261218464, 1.0068134173493024
2460173.713140489, 0.006491158814500297, 0.9891933920545614, 0.007072764985583371, 0.9909417235842768, 1.00680807603531
2460173.7132563875, 0.006538069609654029, 0.993096425200699, 0.007072800276116584, 0.990946759314061, 1.0068030454424741
2460173.7133723865, 0.0065850211164946715, 0.9867668522689496, 0.0070728405288714045, 0.9909518447978595, 1.0067973075564955
2460173.7134882854, 0.006631932100128468, 0.98915212868819, 0.00707287725739135, 0.9909569714604619, 1.0067920720945946
2460173.713604184, 0.006678842895282255, 0.9844015694461251, 0.007072914125226288, 0.9909621438765863, 1.0067868168287788
2460173.713708483, 0.00672105884131996, 0.99250789263515, 0.007072952523628493, 0.9909668379561318, 1.0067813434490165
2460173.7138243816, 0.006767969636473747, 0.9833669240314825, 0.007072988510726076, 0.9909720979719466, 1.0067762138350915
2460173.71394038, 0.00681492095483438, 0.9818017677517042, 0.007073027048658603, 0.9909774090373289, 1.0067707206821492
2460173.7140446794, 0.006857136900872085, 0.9837044752003183, 0.007073063268014035, 0.9909822243641632, 1.0067655580711452
2460173.714160578, 0.006904047696025872, 0.9887660188508334, 0.007073102270113764, 0.9909876197648722, 1.0067599988743015
2460173.7142764763, 0.006950958491179604, 0.9968882669516396, 0.007073141318804805, 0.9909930623075409, 1.0067544330979872
2460173.7143807756, 0.006993174437217364, 0.9930019597102763, 0.007073177863380777, 0.9909980006629071, 1.0067492242995708
2460173.714496674, 0.007040085232371096, 0.9950959723902371, 0.007073217190749602, 0.9910035334518056, 1.0067436189222436
2460173.7146241725, 0.007091691253600929, 0.9920821609672416, 0.007073259208203655, 0.9910096753081176, 1.0067376301927444
2460173.714728572, 0.007133947722845535, 0.9946900467339, 0.007073298814288427, 0.9910147478053146, 1.0067319852198502
2460173.7148444704, 0.007180858517999322, 0.9956635443785025, 0.007073338606105123, 0.9910204249971202, 1.0067263138386773
2460173.714960369, 0.007227769313153054, 1.0005392419646617, 0.007073378583656877, 0.9910261508283398, 1.006720616049672
2460173.7150762677, 0.007274680296786851, 0.9922255829254227, 0.007073416149775691, 0.9910319255872846, 1.0067152620081856
2460173.7151805665, 0.007316896054344546, 0.9868598974266477, 0.007073456406035576, 0.9910371643915291, 1.0067095246224946
2460173.715296565, 0.007363847372705179, 0.993726722198095, 0.007073494250839051, 0.9910430378746338, 1.0067041309809723
2460173.715412464, 0.007410758356338976, 1.0100716430701928, 0.0070735347858163706, 0.9910489560261547, 1.0066983539999228
2460173.715516763, 0.007452974113896671, 0.9995255490991227, 0.0070735729093136445, 0.991054324553165, 1.0066929207596675
2460173.7156326617, 0.007499885097530468, 0.9937546166453796, 0.007073613908535148, 0.9910603378870246, 1.0066870777456944
2460173.71574856, 0.007546795892684255, 0.9995828924996795, 0.007073652310736433, 0.9910664017069138, 1.006681604908162
2460173.715864459, 0.0075937068763180515, 0.9922266779924583, 0.007073696232350246, 0.9910725163506408, 1.0066753455519515
2460173.715980358, 0.007640617859951793, 0.9946139771543118, 0.0070737375569476235, 0.9910786820867785, 1.0066694563727205
2460173.7160962564, 0.00768752865510558, 0.9943197096958516, 0.007073779113688548, 0.9910848991869043, 1.0066635341800891
