# FINAL TIMESERIES OF KELT-16 b
# BJD_TDB,Orbital Phase,Flux,Uncertainty,Model,Airmass
2461229.726154763, -0.09606324825328486, 1.0069500649349952, 0.009913281737269717, 1.0, 0.8941719284258444
2461229.726885498, -0.09530913003109556, 1.0112623662929123, 0.009913658142318146, 1.0, 0.8956673323971416
2461229.7276165327, -0.09455470280747955, 1.0154661264602236, 0.009914032254412635, 1.0, 0.8971560484713678
2461229.728354268, -0.09379336077588679, 1.004304186825552, 0.009914402243592937, 1.0, 0.8986307363862756
2461229.729084902, -0.093039346835672, 1.0010457358512637, 0.009914766610310346, 1.0, 0.9000853296052636
2461229.729816337, -0.09228450632865476, 1.0084580981768683, 0.009915127147033367, 1.0, 0.9015268978206933
2461229.730554472, -0.09152275149422287, 1.0053431521454834, 0.009915487336766057, 1.0, 0.9029693316328468
2461229.7312862067, -0.09076760198577893, 1.0003089876053366, 0.009915840271166387, 1.0, 0.9043848980253173
2461229.7320175413, -0.09001286528017413, 1.0049617242290638, 0.009916189455176735, 1.0, 0.9057875563683133
2461229.732749576, -0.08925740580917929, 1.0015516335048484, 0.00991653482960186, 1.0, 0.907177003032829
2461229.7334874114, -0.08849596045673619, 1.0166812436104824, 0.009916879672154159, 1.0, 0.9085663880148629
2461229.734219146, -0.08774081094829225, 1.0104121391070118, 0.009917217646836445, 1.0, 0.9099301198193107
2461229.7349504805, -0.08698607424268745, 1.0067255690901489, 0.009917551994526663, 1.0, 0.9112811849158096
2461229.7356892154, -0.08622370044427793, 1.0116704991452117, 0.009917886000651948, 1.0, 0.9126328271929804
2461229.7364204503, -0.0854690665789613, 1.002897292754407, 0.009918212946347251, 1.0, 0.9139577950895181
2461229.7371583856, -0.08470751790566794, 1.0110690784781866, 0.009918539513203787, 1.0, 0.9152831042796635
2461229.7378888205, -0.08395370964602955, 0.9965957758989573, 0.00991885948181758, 1.0, 0.9165834572799749
2461229.738620055, -0.08319907626127504, 0.9926794020817794, 0.009919176159826723, 1.0, 0.9178722148839771
2461229.73935809, -0.08243742474769344, 0.994830107626893, 0.009919492392124682, 1.0, 0.9191609256975156
2461229.7400887245, -0.08168341032691656, 0.9937697955237411, 0.009919802245446896, 1.0, 0.9204253559380334
2461229.740819559, -0.08092918974500116, 0.9869700921377782, 0.009920108814563261, 1.0, 0.9216780570758683
2461229.741557494, -0.08016764155226988, 0.9912784153453641, 0.009920415018169077, 1.0, 0.9229309278245846
2461229.742288029, -0.0794137299717812, 0.9887612715282444, 0.009920715032755772, 1.0, 0.924160089609787
2461229.743018763, -0.07865961271071609, 0.9937896398508553, 0.009921011887233577, 1.0, 0.9253778789692498
2461229.743756398, -0.07789837399997362, 0.9876302883462675, 0.009921308382928607, 1.0, 0.9265957618497678
2461229.7444869326, -0.07714446290004703, 0.9832449867581395, 0.009921598931128097, 1.0, 0.9277907344052417
2461229.745217568, -0.07639044799870803, 0.9884557816028484, 0.009921886391912441, 1.0, 0.9289744910705559
2461229.7459552027, -0.07562920928796557, 0.9893503179024878, 0.009922173618345086, 1.0, 0.9301587568552384
2461229.746685837, -0.07487519534775078, 0.9864813741035946, 0.009922454999180432, 1.0, 0.931320351227734
2461229.747416072, -0.07412159324925091, 0.9938801168435768, 0.009922734733262877, 1.0, 0.9324765526753658
2461229.748154107, -0.07335994173566932, 1.0025596355082225, 0.0099230117981672, 1.0, 0.9336231045428424
2461229.748885141, -0.07260551499261542, 1.0008255104504558, 0.009923284406459239, 1.0, 0.934752558658196
2461229.7496225764, -0.07184448244301145, 0.998686490959461, 0.009923556647136718, 1.0, 0.9358818222724455
2461229.750353111, -0.07109057134308486, 1.004238670564267, 0.009923823459808596, 1.0, 0.9369898639309229
2461229.7510836455, -0.07033666024315827, 1.003352885963006, 0.009924088771803305, 1.0, 0.9380929446827512
2461229.7518213806, -0.06957531821156548, 0.9953781758403578, 0.009924351273709574, 1.0, 0.9391855909784826
2461229.752551715, -0.0688216137533395, 0.9976028959134299, 0.009924609589777622, 1.0, 0.9402620281224136
2461229.75328895, -0.06806078784543615, 1.001125571904548, 0.009924867633043266, 1.0, 0.9413385322343278
2461229.7540190844, -0.06730728954834869, 1.0086681098901729, 0.009925120592571763, 1.0, 0.942394997109838
2461229.754749719, -0.06655327512757178, 1.0017373839756198, 0.009925372131421193, 1.0, 0.9434466775899271
2461229.755487254, -0.06579213973767961, 1.0009516016730282, 0.009925620917955676, 1.0, 0.9444879788608975
2461229.756217389, -0.06503864096003006, 0.988500518290818, 0.009925867062318232, 1.0, 0.9455193265947561
2461229.7569761244, -0.06425562653910263, 1.0003498321088036, 0.009926118009465402, 1.0, 0.9465719310591679
2461229.757708759, -0.06349954810413017, 0.9988528116680963, 0.009926358251083883, 1.0, 0.947580703807696
2461229.7584397937, -0.06274512088051415, 1.0021471844871426, 0.009926596725424697, 1.0, 0.9485830948110507
2461229.7591775283, -0.06198377932948346, 1.002502232850539, 0.009926832571543965, 1.0, 0.9495754576615372
2461229.7599077635, -0.06123017723098359, 0.9905844164067124, 0.009927064751835891, 1.0, 0.9505533869297463
2461229.760638198, -0.06047636945190732, 0.9911655710031749, 0.009927295591090624, 1.0, 0.9515266435405644
2461229.761375833, -0.05971513074116483, 0.9905445774258902, 0.009927523948737346, 1.0, 0.9524903954658653
2461229.762106067, -0.05896152960378917, 1.0028039082023816, 0.009927748801831055, 1.0, 0.9534402889891671
2461229.762843802, -0.05820018757219639, 1.0060533344480647, 0.009927973417195349, 1.0, 0.9543901025125809
2461229.763574037, -0.05744658595425861, 0.9994815730249842, 0.009928193585801279, 1.0, 0.9553220097707702
2461229.764305071, -0.05669215921120471, 1.0116217524720306, 0.009928412390594893, 1.0, 0.9562490254337384
2461229.765042306, -0.055931333303301356, 0.997125474904711, 0.009928628911643925, 1.0, 0.957167230870526
