# FINAL TIMESERIES OF WASP-65 b
# BJD_TDB,Orbital Phase,Flux,Uncertainty,Model,Airmass
2461112.5033379844, -0.04254676467576726, 0.9936356917107141, 0.004269581176526698, 1.0, 0.9997794261316848
2461112.5040566414, -0.04223584897377916, 0.9969512892997529, 0.004269501985286974, 1.0, 0.9997967480239798
2461112.504786898, -0.04191991487610458, 0.9954966328398734, 0.004269423414803645, 1.0, 0.9998139347492777
2461112.505516954, -0.04160406740669759, 1.0024257782356585, 0.004269346313465643, 1.0, 0.9998308007043476
2461112.5062398105, -0.04129133492862355, 0.9977890295480041, 0.00426927064928747, 1.0, 0.9998473528527492
2461112.506958468, -0.04098041902517435, 0.9988851697418234, 0.004269196033527074, 1.0, 0.9998636762069628
2461112.5076886243, -0.04066452824163355, 1.0031796658239314, 0.004269122408120725, 1.0, 0.9998797834467363
2461112.5084188804, -0.04034859434542007, 0.9962752474906584, 0.004269049121879559, 1.0, 0.9998958170199441
2461112.509137537, -0.040037678844893065, 0.9941721215958795, 0.004268976838964234, 1.0, 0.9999116316068752
2461112.5098676933, -0.039721788061352264, 0.9986432865089003, 0.004268905537571632, 1.0, 0.9999272319564676
2461112.5105978493, -0.03940589747927256, 0.9973243845192802, 0.004268835211852123, 1.0, 0.9999426193278621
2461112.511328106, -0.03908996338159798, 0.9937972890583249, 0.004268766144526829, 1.0, 0.9999577318379523
2461112.512058362, -0.0387740294853845, 1.006572751755257, 0.004268697975915872, 1.0, 0.9999726481655405
2461112.5127885183, -0.038458138701843725, 1.0058204316372468, 0.004268630041852006, 1.0, 0.9999875136290064
2461112.5135188745, -0.038142161491496435, 0.9972404748058459, 0.004268563686501895, 1.0, 1.0000020340770175
2461112.5142374313, -0.03783128910364211, 0.9960084705063968, 0.004268497983236783, 1.0, 1.000016412260345
2461112.5149678877, -0.03751526857916107, 0.9999239431630247, 0.0042684337788184016, 1.0, 1.000030462856856
2461112.515698144, -0.03719933448148649, 1.008663668177789, 0.00426836983925926, 1.0, 1.000044455897392
2461112.5164168007, -0.036888418980959486, 1.0001035568884837, 0.004268307133109368, 1.0, 1.0000581794026233
2461112.5178658143, -0.036261525867163025, 1.004338405346003, 0.0042681848872572585, 1.0, 1.0000849345437857
2461112.5185843706, -0.03595065368076977, 1.0086213137831666, 0.004268124465936637, 1.0, 1.0000981591059372
2461112.519314527, -0.035634762897229, 0.9957462909690467, 0.0042680654257387955, 1.0, 1.000111081728141
2461112.5200331835, -0.035323847396701996, 1.007345697186732, 0.004268007201168328, 1.0, 1.0001238261657643
2461112.52076344, -0.035007913299027416, 1.0036486824374127, 0.004267949489179155, 1.0, 1.00013645873929
2461112.521482097, -0.034696997597039314, 1.0029664001697471, 0.004267892563763121, 1.0, 1.0001489194635356
2461112.522212353, -0.03438106370082583, 1.0082675926413087, 0.004267836190023903, 1.0, 1.0001612597449392
2461112.522942609, -0.03406512980461232, 0.9993499277900019, 0.00426778087390738, 1.0, 1.000173368817873
2461112.523696064, -0.03373915931848698, 0.9926627861808727, 0.004267724436404919, 1.0, 1.0001857236826448
2461112.524414821, -0.033428200302365096, 1.0037311172872767, 0.004267670674394075, 1.0, 1.0001974931432192
2461112.525144977, -0.03311230972028539, 0.9984026162242698, 0.004267617429156796, 1.0, 1.0002091497555097
2461112.525863634, -0.03280139401829729, 0.9954654844638928, 0.00426756544436525, 1.0, 1.0002205306984941
2461112.527312447, -0.03217458773422949, 1.0028258216318373, 0.004267463645367538, 1.0, 1.0002428181585212
2461112.5280313035, -0.031863585605434896, 1.0012758697648152, 0.004267413538282427, 1.0, 1.0002537887783176
2461112.5287964577, -0.031532553610950365, 1.0016659236032885, 0.004267361748774237, 1.0, 1.0002651280155166
2461112.5295151146, -0.031221637908962263, 0.9984752680079975, 0.004267313367915779, 1.0, 1.0002757211742963
2461112.53024537, -0.030905704214209878, 1.0026347456676346, 0.004267265497861225, 1.0, 1.000286202719391
2461112.5309640276, -0.03059478831076068, 0.9947298823002574, 0.004267218515482433, 1.0, 1.000296490121652
2461112.531682684, -0.030283872810233675, 1.0001547110513913, 0.004267172171426193, 1.0, 1.0003066379695207
2461112.5324129406, -0.029967938712559095, 1.006401228404837, 0.004267126551194699, 1.0, 1.0003166275313993
2461112.533131497, -0.02965706652616587, 1.0020657021252615, 0.004267081127137017, 1.0, 1.0003265743419003
2461112.5338618536, -0.02934108911435751, 1.0015411297161934, 0.004267036609507474, 1.0, 1.0003363228644606
2461112.53458051, -0.02903017361383048, 0.9944388918643634, 0.004266992780853212, 1.0, 1.0003459207065757
2461112.535310666, -0.028714283031750776, 1.0065651860441203, 0.0042669497947981005, 1.0, 1.00035533421686
2461112.5360295232, -0.028403280701495115, 1.0009109418313094, 0.004266907226622668, 1.0, 1.000364656396484
2461112.536794577, -0.02807229222260546, 1.0038845713148445, 0.004266863045630921, 1.0, 1.0003743319636063
2461112.5375132337, -0.02776137652061736, 0.9956610581937105, 0.004266821985736796, 1.0, 1.0003833241890192
2461112.5382433897, -0.027445485938537656, 1.0025260753813838, 0.00426678136251463, 1.0, 1.000392220946822
2461112.5389621467, -0.027134526922415775, 0.9942007111954516, 0.00426674157164122, 1.0, 1.000400935573498
2461112.539680803, -0.026823611421888743, 0.9959499795729756, 0.00426670237104382, 1.0, 1.0004095210771244
2461112.540410959, -0.02650772083980904, 1.0024065981578274, 0.0042666638027383285, 1.0, 1.000417968248475
2461112.541129616, -0.026196805137820967, 1.0003607050431071, 0.004266625643504323, 1.0, 1.0004263259709567
2461112.5418483727, -0.025885846323160155, 0.9990742622941923, 0.004266588278860371, 1.0, 1.0004345098006004
2461112.5425786288, -0.025569912426946673, 0.9960229076447644, 0.004266551147888434, 1.0, 1.0004426425873105
2461112.543308885, -0.02525397853073319, 1.0015547867426176, 0.004266514602770602, 1.0, 1.0004506471882242
2461112.5440275418, -0.02494306282874509, 0.9931542836621708, 0.00426647898553183, 1.0, 1.0004584486802484
2461112.544746098, -0.024632190642351864, 1.0027282625292977, 0.004266443928024082, 1.0, 1.0004661276934965
2461112.545476354, -0.024316256746138354, 0.9989216847874884, 0.004266409105590724, 0.9999688223664386, 1.000473755336753
2461112.546195111, -0.02400529793147757, 0.9993772386883918, 0.0042663751950429, 0.9997526183864823, 1.000481183352726
2461112.5469252667, -0.023689407349397867, 0.9962093734608011, 0.004266341823895052, 0.9993966819086705, 1.0004884933260387
2461112.547644024, -0.023378448333275986, 1.0006588814230943, 0.004266308684890499, 0.9989427959030739, 1.000495752557638
2461112.5483741798, -0.023062557751196283, 1.0044935304147236, 0.00426627630120422, 0.998394538421479, 1.0005028464391037
2461112.549104436, -0.022746623854982773, 1.000385947160071, 0.004266244320653109, 0.9977716827665052, 1.0005098521130948
2461112.549846191, -0.022425715078677688, 0.9951261050110722, 0.004266212438889473, 0.9970742239056662, 1.0005168362477588
2461112.5505648474, -0.022114799578150685, 0.9928880116268849, 0.004266181747174453, 0.9963460798370295, 1.0005235597814257
2461112.551283704, -0.021803797449356094, 0.9968476580350016, 0.004266151720867988, 0.9955755185878921, 1.000530137636749
2461112.55201396, -0.02148786355314261, 0.9990510326201381, 0.004266122097650671, 0.9947583057533165, 1.0005366272751832
2461112.5527326167, -0.02117694805261558, 0.9946489235251889, 0.004266093129673334, 0.9939296367617998, 1.0005429734527067
2461112.553462873, -0.020861013954941027, 0.9912752882126864, 0.004266064386515784, 0.9930727148419458, 1.0005492704600742
2461112.5541815297, -0.020550098454413995, 0.9898320268888463, 0.004266036304374136, 0.9922253430257925, 1.0005554227323292
2461112.5549116856, -0.020234207872334292, 0.9886940730579625, 0.0042660087513615675, 0.9913724317479324, 1.0005614591584242
2461112.5556418416, -0.01991831729025459, 0.9866645396033709, 0.004265981602840655, 0.9905419868687344, 1.000567407040595
2461112.556360698, -0.019607315362921096, 0.9904028524514289, 0.004265955123997046, 0.9897638810884751, 1.0005732082758416
2461112.5570793548, -0.019296399660932995, 0.9928808779526067, 0.00426592925975113, 0.9890490346230699, 1.0005788749264566
2461112.5578098106, -0.018980379337913023, 0.9870877599813742, 0.0042659037825788365, 0.9884292829369299, 1.0005844568372848
2461112.558528667, -0.01866937741057953, 0.9828516748632501, 0.004265878818546508, 0.9880303557820173, 1.0005899263844598
2461112.5592589234, -0.01835344331290495, 0.9914197317575906, 0.004265854360399593, 0.9877216163991254, 1.0005952851536437
2461112.55997768, -0.018042484498244166, 0.9902593862092504, 0.00426583027191383, 0.9874498304300451, 1.0006005629883168
2461112.5607427335, -0.01771149601935451, 0.9853249213025833, 0.004265805519879305, 0.9871851408329718, 1.0006059862678762
2461112.5614729896, -0.017395562123141, 0.9842561317623872, 0.004265782661942778, 0.9869511615261694, 1.0006109945962938
2461112.562191646, -0.017084646622613997, 0.9808269167430274, 0.004265760093944299, 0.9867357347727216, 1.000615939448247
2461112.5629451005, -0.016758676337949724, 0.9816474224830535, 0.004265737263783514, 0.9865235044498428, 1.0006209417938077
2461112.5636637574, -0.016447760635961622, 0.9914991755610391, 0.0042657158929509656, 0.986332538720925, 1.0006256244310248
2461112.564394013, -0.016131826941209237, 0.9907846335648853, 0.004265694900429009, 0.9861487548675415, 1.000630224219472
