# FINAL TIMESERIES OF Qatar-1 b
# BJD_TDB,Orbital Phase,Flux,Uncertainty,Model,Airmass
2461256.6529686595, -0.21851727223279305, 0.9618428530015077, 0.01777559679907675, 1.0, 1.02015634944056
2461256.656466101, -0.21752886447934672, 0.9872240375875408, 0.017805331700426, 1.0, 1.0184727537756872
2461256.660474653, -0.21639601231780436, 1.0031830256198178, 0.017837218585302694, 1.0, 1.0166735129176736
2461256.664460854, -0.21526947669240148, 0.9883717394986591, 0.017867782219084846, 1.0, 1.0149549296528586
2461256.6678519743, -0.21431111624261323, 0.9816341316390874, 0.01789274855774139, 1.0, 1.0135554116793426
2461256.6690694406, -0.21396704952619072, 0.9751463142087041, 0.017901459423352604, 1.0, 1.01306802689224
2461256.670275645, -0.21362616555543568, 0.9961159637840624, 0.017910050609962737, 1.0, 1.0125877999430632
2461256.671483366, -0.21328485296352517, 0.9830652250624031, 0.017918468678625787, 1.0, 1.0121176939186316
2461256.672700265, -0.21294094653588602, 0.9960986777802533, 0.017926880879342518, 1.0, 1.0116483540321364
2461256.6739291316, -0.21259365798860075, 1.0126033638098695, 0.01793523212051413, 1.0, 1.011182848178218
2461256.6751584033, -0.21224625494932714, 0.9988543349077686, 0.017943468895951352, 1.0, 1.010724144692093
2461256.6763760666, -0.21190213256611057, 1.0081415500172282, 0.017951539240728603, 1.0, 1.010275115538327
2461256.677582213, -0.2115612649137537, 0.9959878462631109, 0.017959499135446286, 1.0, 1.00983262473893
2461256.679137996, -0.21112158699092887, 1.0174205813320374, 0.01796946260788558, 1.0, 1.0092793041851882
2461256.6812142753, -0.2105348121306856, 0.9964810096094189, 0.017982627363648477, 1.0, 1.0085491354128564
2461256.6833026386, -0.20994462225079924, 0.9922643294933107, 0.017995430573343178, 1.0, 1.007840038081918
2461256.6854017307, -0.2093514003072301, 0.9969568831139399, 0.018008034210315015, 1.0, 1.0071429729981136
2461256.6916469466, -0.2075864472233837, 0.9918855447213777, 0.018043698773015066, 1.0, 1.005175730598133
2461256.6937130983, -0.20700253453124118, 1.0144636592786933, 0.018054966066425582, 1.0, 1.0045558374002075
2461256.6958141234, -0.20640876631612892, 0.999294613553563, 0.018066015519874877, 1.0, 1.0039486756325677
2461256.697879534, -0.20582506299956438, 1.0206725615853443, 0.018076708499120797, 1.0, 1.0033618045018373
2461256.699967921, -0.20523486653967882, 1.0080873224558187, 0.01808714820182488, 1.0, 1.002789499649813
2461256.7020563064, -0.20464467034299316, 1.0227136060021238, 0.01809729347733983, 1.0, 1.0022339641954285
2461256.7041442064, -0.20405461140509318, 1.0165337340181602, 0.018107151131359925, 1.0, 1.0016947711195605
2461256.706231967, -0.20346459181558907, 1.0273004537789232, 0.01811677354651494, 1.0, 1.0011690077166413
2461256.7082987786, -0.20288049264626595, 1.0154800767134955, 0.018126029613739752, 1.0, 1.0006637849986781
2461256.710388415, -0.2022899429720173, 1.023699279947405, 0.01813501793947519, 1.0, 1.000173667039779
2461256.7124648443, -0.20170312573657823, 0.9962517513554786, 0.018143788933067312, 1.0, 0.999695865204183
2461256.7145534153, -0.2011128771630981, 0.9926307009601436, 0.01815225876477654, 1.0, 0.9992349048769147
2461256.7166316393, -0.20052555274131212, 1.0128832736445217, 0.018160434089655793, 1.0, 0.9987903781322935
2461256.718719643, -0.19993546445661514, 1.0311994164353135, 0.01816836468419803, 1.0, 0.9983595384201164
2461256.720807265, -0.19934548408390707, 0.9995140926053172, 0.018176012569540646, 1.0, 0.9979444112544089
2461256.7228848985, -0.19875832653090364, 1.022472951845392, 0.018183426343251586, 1.0, 0.9975423230341354
2461256.724971606, -0.1981686046205684, 1.0068230340850082, 0.018190525982437544, 1.0, 0.9971575773983653
2461256.727048869, -0.1975815518211541, 1.0139187170227053, 0.018197401975745646, 1.0, 0.9967852361337995
2461256.7291380996, -0.1969911167704934, 1.0285160093347732, 0.018204016888269583, 1.0, 0.9964272965289607
2461256.731226358, -0.19640095650060396, 1.0296124656015442, 0.018210334331390934, 1.0, 0.9960856946293201
2461256.7333033546, -0.19581397897638175, 1.0322303295973092, 0.01821644222638643, 1.0, 0.9957556475344567
2461256.7353939745, -0.1952231513629621, 1.0187524880164045, 0.018222262609905476, 1.0, 0.9954413411168993
2461256.7374709244, -0.19463618699873853, 1.013063376468156, 0.01822784125634257, 1.0, 0.9951402760211215
2461256.73954872, -0.19404898364894008, 1.0145584509919083, 0.018233141992624862, 1.0, 0.9948543787016685
2461256.7416493515, -0.1934553266358161, 1.0091718055461962, 0.018238209609461892, 1.0, 0.9945812092402909
2461256.7437136276, -0.19287194402841812, 1.0159674526996516, 0.01824300798822928, 1.0, 0.9943226920940834
2461256.745803252, -0.19228139777576914, 1.0059588554180092, 0.01824758100714051, 1.0, 0.9940764422064428
2461256.7479030383, -0.19168797961662043, 1.0021932598199859, 0.01825193202989557, 1.0, 0.9938422603440418
2461256.749967696, -0.19110448909723354, 0.9991631353339011, 0.018255946468384642, 1.0, 0.9936262926313583
2461256.7520675985, -0.19051103816968817, 1.0062071588515022, 0.018259785299775465, 1.0, 0.9934198604815343
2461256.7541332524, -0.18992726615793076, 0.9997104530440021, 0.01826333404502231, 1.0, 0.9932291043755448
2461256.7562221587, -0.18933692283246062, 0.9938347186225458, 0.018266673802204487, 1.0, 0.9930496493290353
2461256.7583103823, -0.1887467724325702, 0.9824526667861185, 0.018269768382749525, 1.0, 0.9928834265660811
2461256.760388478, -0.18815948420078032, 1.008696333007124, 0.01827258198706391, 1.0, 0.9927323447804098
2461256.762466123, -0.18757232348937736, 0.9994250253158534, 0.018275194150074673, 1.0, 0.9925921211633608
2461256.764566974, -0.18697860449266002, 1.002927746439366, 0.01827753027100067, 1.0, 0.9924667495224326
2461256.7666442133, -0.18639155827324494, 0.9876837815466655, 0.018279630833490063, 1.0, 0.9923540466989164
2461256.768731673, -0.18580162382893195, 0.9988541944005644, 0.0182814976410143, 1.0, 0.9922539072885458
2461256.7708081487, -0.18521479343349445, 0.9822150074326769, 0.018283132294327153, 1.0, 0.9921662378035436
2461256.7728851447, -0.1846278160408723, 0.9854606989257517, 0.018284498282683467, 1.0, 0.9920929892696191
2461256.7749844566, -0.1840345319821095, 0.9910062689485468, 0.0182856348277794, 1.0, 0.9920320524868701
2461256.7770607118, -0.18344776396506535, 0.9882193255684678, 0.018286542901219054, 1.0, 0.991983370808019
2461256.7791360994, -0.18286124111879554, 0.9855082298110527, 0.01828718549526207, 1.0, 0.9919489243431331
2461256.7812252026, -0.1822708421265311, 0.9713622636008469, 0.018287601015586002, 1.0, 0.9919266515207703
2461256.783303171, -0.18168358995313771, 0.9856748337041253, 0.01828778981685224, 1.0, 0.9919165316814209
2461256.785403455, -0.18109003111360367, 0.98719771178435, 0.018287714301715295, 1.0, 0.9919205793044242
2461256.7874807864, -0.18050295896899127, 0.9927486433686317, 0.018287412169568418, 1.0, 0.9919367739666125
2461256.789559531, -0.17991548741842078, 0.9821974128532074, 0.01828684536291191, 1.0, 0.9919671569497671
2461256.7916372675, -0.1793283007818205, 0.9787482733175396, 0.01828608899360374, 1.0, 0.9920077041253593
2461256.7937285695, -0.17873728037442094, 0.9810135070846306, 0.01828506675719048, 1.0, 0.9920625091087161
2461256.79581677, -0.17814713655452996, 0.9805334413249601, 0.01828377763472199, 1.0, 0.9921316312933616
2461256.7978813234, -0.1775636755135399, 0.9787938038133347, 0.018282296376056828, 1.0, 0.992211067701621
2461256.7999706925, -0.17697320137768346, 0.9847763400674401, 0.018280507629591675, 1.0, 0.992307011013383
2461256.802069159, -0.1763801561728957, 0.9675767604514273, 0.01827852394594976, 1.0, 0.9924134320349683
2461256.8041343032, -0.1757965282631231, 0.9757687666173591, 0.01827630560614343, 1.0, 0.9925324691342817
2461256.8062224104, -0.1752064107632294, 0.9965169035728793, 0.018273812287412917, 1.0, 0.992666296018095
